ds;uf;estado;regiao;additive_terms;additive_terms_lower;additive_terms_upper;multiplicative_terms;multiplicative_terms_lower;multiplicative_terms_upper;residuo;trend;trend_lower;trend_upper;yearly;yearly_lower;yearly_upper;yhat;yhat_lower;yhat_upper;populacao;y;y_100mil_hab;yhat_100mil_hab;yhat_lower_100mil_hab;yhat_upper_100mil_hab
2008-06-01;PE;Pernambuco;Nordeste;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;8819806;313,0;3,5488308926522873;0,0;0,0;0,0
2008-06-01;PI;Piaui;Nordeste;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3103174;80,0;2,578005616185235;0,0;0,0;0,0
2008-06-01;PR;Parana;Sul;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;10529941;198,0;1,8803524160296816;0,0;0,0;0,0
2008-06-01;RJ;Rio de Janeiro;Sudeste;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;15845897;949,0;5,988932024485582;0,0;0,0;0,0
2008-06-01;RN;Rio Grande do Norte;Nordeste;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3183232;95,0;2,9843881941372796;0,0;0,0;0,0
2008-06-01;RO;Rondonia;Norte;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1614774;42,0;2,60098317163888;0,0;0,0;0,0
2008-06-01;RR;Roraima;Norte;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;438408;18,0;4,105764493348661;0,0;0,0;0,0
2008-06-01;RS;Rio Grande do Sul;Sul;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;10896782;345,0;3,166072332180271;0,0;0,0;0,0
2008-06-01;SC;Santa Catarina;Sul;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;6159053;130,0;2,110714098417403;0,0;0,0;0,0
2008-06-01;SE;Sergipe;Nordeste;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2063917;50,0;2,4225780397176826;0,0;0,0;0,0
2008-06-01;SP;Sao Paulo;Sudeste;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;41602077;1239,0;2,9782166885561985;0,0;0,0;0,0
2008-06-01;TO;Tocantins;Norte;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1374771;9,0;0,6546544842741082;0,0;0,0;0,0
2008-07-01;AC;Acre;Norte;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;705720;33,0;4,676075497364394;0,0;0,0;0,0
2008-07-01;AL;Alagoas;Nordeste;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3177275;109,0;3,4306127105774604;0,0;0,0;0,0
2008-07-01;AM;Amazonas;Norte;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3463614;219,0;6,322875470534535;0,0;0,0;0,0
2008-07-01;AP;Amapa;Norte;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;651213;19,0;2,9176321725764076;0,0;0,0;0,0
2008-07-01;BA;Bahia;Nordeste;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;14557732;522,0;3,5857233805375732;0,0;0,0;0,0
2008-07-01;CE;Ceara;Nordeste;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;8408100;363,0;4,31726549398794;0,0;0,0;0,0
2008-07-01;DF;Distrito Federal;Centro-Oeste;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2488854;37,0;1,486627982195822;0,0;0,0;0,0
2008-07-01;ES;Espirito Santo;Sudeste;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3599536;116,0;3,2226375843997674;0,0;0,0;0,0
2008-07-01;GO;Goias;Centro-Oeste;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;5956722;71,0;1,1919307296865624;0,0;0,0;0,0
2008-07-01;MA;Maranhao;Nordeste;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;6460716;184,0;2,8479815549855467;0,0;0,0;0,0
2008-07-01;MG;Minas Gerais;Sudeste;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;19793962;376,0;1,8995691716494152;0,0;0,0;0,0
2008-07-01;MS;Mato Grosso do Sul;Centro-Oeste;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2417117;80,0;3,309728076878364;0,0;0,0;0,0
2008-07-01;MT;Mato Grosso;Centro-Oeste;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2957051;111,0;3,753739790081402;0,0;0,0;0,0
2008-07-01;PA;Para;Norte;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;7405267;314,0;4,240225234282572;0,0;0,0;0,0
2008-07-01;PB;Paraiba;Nordeste;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3753135;95,0;2,5312172357242675;0,0;0,0;0,0
2008-07-01;PE;Pernambuco;Nordeste;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;8826558;377,0;4,2712006197659385;0,0;0,0;0,0
2008-07-01;PI;Piaui;Nordeste;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3104863;87,0;2,80205600053851;0,0;0,0;0,0
2008-07-01;PR;Parana;Sul;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;10538184;253,0;2,400793153735027;0,0;0,0;0,0
2008-07-01;RJ;Rio de Janeiro;Sudeste;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;15855407;1022,0;6,445750651496994;0,0;0,0;0,0
2008-07-01;RN;Rio Grande do Norte;Nordeste;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3186550;106,0;3,32648161805087;0,0;0,0;0,0
2008-07-01;RO;Rondonia;Norte;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1616775;46,0;2,8451701690092928;0,0;0,0;0,0
2008-07-01;RR;Roraima;Norte;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;439317;9,0;2,048634585049065;0,0;0,0;0,0
2008-07-01;RS;Rio Grande do Sul;Sul;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;10902003;423,0;3,8800209466095357;0,0;0,0;0,0
2008-07-01;SC;Santa Catarina;Sul;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;6166766;124,0;2,0107784209746242;0,0;0,0;0,0
2008-07-01;SE;Sergipe;Nordeste;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2066209;35,0;1,693923509190019;0,0;0,0;0,0
2008-07-01;SP;Sao Paulo;Sudeste;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;41638373;1325,0;3,182160839954049;0,0;0,0;0,0
2008-07-01;TO;Tocantins;Norte;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1376576;13,0;0,9443721232972244;0,0;0,0;0,0
2008-08-01;AC;Acre;Norte;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;706927;24,0;3,394975718850744;0,0;0,0;0,0
2008-08-01;AL;Alagoas;Nordeste;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3179635;91,0;2,861963715961109;0,0;0,0;0,0
2008-08-01;AM;Amazonas;Norte;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3469546;198,0;5,706798526377804;0,0;0,0;0,0
2008-08-01;AP;Amapa;Norte;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;652678;17,0;2,6046534431986372;0,0;0,0;0,0
2008-08-01;BA;Bahia;Nordeste;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;14566825;494,0;3,3912674862229757;0,0;0,0;0,0
2008-08-01;CE;Ceara;Nordeste;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;8415070;355,0;4,218622067314948;0,0;0,0;0,0
2008-08-01;DF;Distrito Federal;Centro-Oeste;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2493542;31,0;1,2432114638534262;0,0;0,0;0,0
2008-08-01;ES;Espirito Santo;Sudeste;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3603635;122,0;3,385470504088233;0,0;0,0;0,0
2008-08-01;GO;Goias;Centro-Oeste;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;5965119;75,0;1,2573093680109315;0,0;0,0;0,0
2008-08-01;MA;Maranhao;Nordeste;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;6466782;162,0;2,505109960409984;0,0;0,0;0,0
2008-08-01;MG;Minas Gerais;Sudeste;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;19808582;417,0;2,1051481625489394;0,0;0,0;0,0
2008-08-01;MS;Mato Grosso do Sul;Centro-Oeste;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2420049;99,0;4,090826260129444;0,0;0,0;0,0
2008-08-01;MT;Mato Grosso;Centro-Oeste;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2960955;98,0;3,3097429714399578;0,0;0,0;0,0
2008-08-01;PA;Para;Norte;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;7415143;293,0;3,9513735608335536;0,0;0,0;0,0
2008-08-01;PB;Paraiba;Nordeste;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3755920;88,0;2,342967901339752;0,0;0,0;0,0
2008-08-01;PE;Pernambuco;Nordeste;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;8833297;363,0;4,109450865288465;0,0;0,0;0,0
2008-08-01;PI;Piaui;Nordeste;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3106539;115,0;3,701868864353546;0,0;0,0;0,0
2008-08-01;PR;Parana;Sul;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;10546410;216,0;2,048090298025584;0,0;0,0;0,0
2008-08-01;RJ;Rio de Janeiro;Sudeste;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;15864890;1111,0;7,00288498691135;0,0;0,0;0,0
2008-08-01;RN;Rio Grande do Norte;Nordeste;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3189861;89,0;2,7900902265020324;0,0;0,0;0,0
2008-08-01;RO;Rondonia;Norte;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1618772;40,0;2,471008888218971;0,0;0,0;0,0
2008-08-01;RR;Roraima;Norte;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;440222;15,0;3,4073717351699826;0,0;0,0;0,0
2008-08-01;RS;Rio Grande do Sul;Sul;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;10907198;398,0;3,648966489835428;0,0;0,0;0,0
2008-08-01;SC;Santa Catarina;Sul;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;6174483;140,0;2,2673963148007696;0,0;0,0;0,0
2008-08-01;SE;Sergipe;Nordeste;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2068497;55,0;2,6589354492658197;0,0;0,0;0,0
2008-08-01;SP;Sao Paulo;Sudeste;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;41674594;1461,0;3,505733013259829;0,0;0,0;0,0
2008-08-01;TO;Tocantins;Norte;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1378377;24,0;1,741178211766447;0,0;0,0;0,0
2008-09-01;AC;Acre;Norte;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;708132;23,0;3,2479820146526355;0,0;0,0;0,0
2008-09-01;AL;Alagoas;Nordeste;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3181984;106,0;3,3312549654555146;0,0;0,0;0,0
2008-09-01;AM;Amazonas;Norte;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3475471;210,0;6,042346490590771;0,0;0,0;0,0
2008-09-01;AP;Amapa;Norte;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;654141;20,0;3,057444801655912;0,0;0,0;0,0
2008-09-01;BA;Bahia;Nordeste;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;14575882;457,0;3,135316271083973;0,0;0,0;0,0
2008-09-01;CE;Ceara;Nordeste;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;8422013;318,0;3,7758193913972824;0,0;0,0;0,0
2008-09-01;DF;Distrito Federal;Centro-Oeste;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2498241;46,0;1,841295535538805;0,0;0,0;0,0
2008-09-01;ES;Espirito Santo;Sudeste;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3607729;108,0;2,993572965153425;0,0;0,0;0,0
2008-09-01;GO;Goias;Centro-Oeste;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;5973500;84,0;1,406210764208588;0,0;0,0;0,0
2008-09-01;MA;Maranhao;Nordeste;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;6472826;189,0;2,91989928355868;0,0;0,0;0,0
2008-09-01;MG;Minas Gerais;Sudeste;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;19823157;383,0;1,9320837745471118;0,0;0,0;0,0
2008-09-01;MS;Mato Grosso do Sul;Centro-Oeste;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2422979;81,0;3,3429922421944225;0,0;0,0;0,0
2008-09-01;MT;Mato Grosso;Centro-Oeste;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2964855;109,0;3,6764023873005596;0,0;0,0;0,0
2008-09-01;PA;Para;Norte;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;7425001;324,0;4,36363577594131;0,0;0,0;0,0
2008-09-01;PB;Paraiba;Nordeste;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3758701;100,0;2,660493612021813;0,0;0,0;0,0
2008-09-01;PE;Pernambuco;Nordeste;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;8840021;361,0;4,083700706140856;0,0;0,0;0,0
2008-09-01;PI;Piaui;Nordeste;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3108202;85,0;2,7346999969757437;0,0;0,0;0,0
2008-09-01;PR;Parana;Sul;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;10554619;240,0;2,2738859640504314;0,0;0,0;0,0
2008-09-01;RJ;Rio de Janeiro;Sudeste;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;15874344;1030,0;6,488457097817712;0,0;0,0;0,0
2008-09-01;RN;Rio Grande do Norte;Nordeste;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3193166;76,0;2,380082964681448;0,0;0,0;0,0
2008-09-01;RO;Rondonia;Norte;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1620764;43,0;2,653069786841267;0,0;0,0;0,0
2008-09-01;RR;Roraima;Norte;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;441125;10,0;2,266931141966563;0,0;0,0;0,0
2008-09-01;RS;Rio Grande do Sul;Sul;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;10912368;405,0;3,7113850999159856;0,0;0,0;0,0
2008-09-01;SC;Santa Catarina;Sul;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;6182203;144,0;2,329266767849584;0,0;0,0;0,0
2008-09-01;SE;Sergipe;Nordeste;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2070780;61,0;2,945749910661683;0,0;0,0;0,0
2008-09-01;SP;Sao Paulo;Sudeste;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;41710740;1412,0;3,3852192504856067;0,0;0,0;0,0
2008-09-01;TO;Tocantins;Norte;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1380174;19,0;1,3766380181049636;0,0;0,0;0,0
2008-10-01;AC;Acre;Norte;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;709337;20,0;2,8195342975200783;0,0;0,0;0,0
2008-10-01;AL;Alagoas;Nordeste;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3184322;121,0;3,799866973252077;0,0;0,0;0,0
2008-10-01;AM;Amazonas;Norte;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3481390;202,0;5,802280123743678;0,0;0,0;0,0
2008-10-01;AP;Amapa;Norte;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;655601;18,0;2,7455723832025885;0,0;0,0;0,0
2008-10-01;BA;Bahia;Nordeste;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;14584905;503,0;3,4487711781461723;0,0;0,0;0,0
2008-10-01;CE;Ceara;Nordeste;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;8428930;297,0;3,5235789121513643;0,0;0,0;0,0
2008-10-01;DF;Distrito Federal;Centro-Oeste;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2502951;41,0;1,638066426390289;0,0;0,0;0,0
2008-10-01;ES;Espirito Santo;Sudeste;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3611820;137,0;3,793101538836376;0,0;0,0;0,0
2008-10-01;GO;Goias;Centro-Oeste;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;5981865;74,0;1,2370723846158347;0,0;0,0;0,0
2008-10-01;MA;Maranhao;Nordeste;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;6478850;162,0;2,5004437515917175;0,0;0,0;0,0
2008-10-01;MG;Minas Gerais;Sudeste;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;19837687;417,0;2,1020595798290396;0,0;0,0;0,0
2008-10-01;MS;Mato Grosso do Sul;Centro-Oeste;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2425906;79,0;3,256515297789774;0,0;0,0;0,0
2008-10-01;MT;Mato Grosso;Centro-Oeste;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2968749;101,0;3,40210640913058;0,0;0,0;0,0
2008-10-01;PA;Para;Norte;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;7434841;264,0;3,550849305318029;0,0;0,0;0,0
2008-10-01;PB;Paraiba;Nordeste;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3761477;79,0;2,1002388157630634;0,0;0,0;0,0
2008-10-01;PE;Pernambuco;Nordeste;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;8846732;370,0;4,182335352760771;0,0;0,0;0,0
2008-10-01;PI;Piaui;Nordeste;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3109851;85,0;2,733249920976921;0,0;0,0;0,0
2008-10-01;PR;Parana;Sul;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;10562811;232,0;2,1963850342489324;0,0;0,0;0,0
2008-10-01;RJ;Rio de Janeiro;Sudeste;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;15883772;997,0;6,276846582789026;0,0;0,0;0,0
2008-10-01;RN;Rio Grande do Norte;Nordeste;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3196465;73,0;2,2837728553261183;0,0;0,0;0,0
2008-10-01;RO;Rondonia;Norte;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1622750;27,0;1,6638422431058388;0,0;0,0;0,0
2008-10-01;RR;Roraima;Norte;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;442025;9,0;2,036083931904304;0,0;0,0;0,0
2008-10-01;RS;Rio Grande do Sul;Sul;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;10917514;401,0;3,67299735086211;0,0;0,0;0,0
2008-10-01;SC;Santa Catarina;Sul;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;6189925;146,0;2,3586715509477094;0,0;0,0;0,0
2008-10-01;SE;Sergipe;Nordeste;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2073058;47,0;2,2671821048904564;0,0;0,0;0,0
2008-10-01;SP;Sao Paulo;Sudeste;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;41746811;1423,0;3,4086435967528153;0,0;0,0;0,0
2008-10-01;TO;Tocantins;Norte;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1381967;22,0;1,591933816075203;0,0;0,0;0,0
